#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DY_Discovery1
#Serial Number: SN:210244704387
#Date Time: 2025-05-09 16:00:38.440
#Sample rate: 160000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Math 1: Function: (abs(C1) - C2)/5*100

#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 бу
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 бу

Time (s)	Channel 1 (V)	Channel 2 (V)	Math 1 (V)
-0.01140208333333333	2.159606053276204	2.169449185888524	-0.1968626522464057
-0.01139583333333333	2.152556102345057	2.162375227968656	-0.1963825124719687
-0.01138958333333333	2.141981175948338	2.151764291088853	-0.1956623028103088
-0.01138333333333333	2.134931225017191	2.144690333168985	-0.1951821630358719
-0.01137708333333333	2.127881274086045	2.141153354209051	-0.2654416024601236
-0.01137083333333333	2.117306347689325	2.130542417329248	-0.2647213927984637
-0.01136458333333333	2.106731421292605	2.119931480449446	-0.2640011831368128
-0.01135833333333333	2.096156494895886	2.105783564609709	-0.1925413942764642
-0.01135208333333333	2.085581568499166	2.098709606689841	-0.2625607638135019
-0.01134583333333333	2.082056593033593	2.095172627729907	-0.262320693926279
-0.01133958333333333	2.071481666636873	2.08102471189017	-0.1908609050659393
-0.01133333333333333	2.060906740240153	2.070413775010367	-0.1901406954042884
-0.01132708333333333	2.050331813843433	2.063339817090499	-0.2601600649413083
-0.01132083333333333	2.039756887446714	2.052728880210696	-0.2594398552796573
-0.01131458333333333	2.032706936515567	2.045654922290828	-0.2589597155052203
-0.01130833333333333	2.029181961049994	2.035043985411026	-0.1172404872206378
-0.01130208333333333	2.015082059187701	2.027970027491157	-0.2577593660691324
-0.01129583333333333	2.004507132790981	2.017359090611355	-0.2570391564074725
